# -*- tcl -*- bench/csv
1
554,Geo2Point* 5x 9 -10 10,23.8
555,Geo2Point* 5x 9 0 -10,22.006
556,Geo2Point* 5x 9 0 0,22.174
557,Geo2Point* 5x 9 0 10,23.499
558,Geo2Point* 5x 9 10 -10,22.018
559,Geo2Point* 5x 9 10 0,24.072
560,Geo2Point* 5x 9 10 10,22.238
561,Geo2Point* 5x 10 -10 -10,24.624
562,Geo2Point* 5x 10 -10 0,22.022
563,Geo2Point* 5x 10 -10 10,21.897
564,Geo2Point* 5x 10 0 -10,23.535
565,Geo2Point* 5x 10 0 0,22.628
566,Geo2Point* 5x 10 0 10,22.62
567,Geo2Point* 5x 10 10 -10,24.365
568,Geo2Point* 5x 10 10 0,23.161
569,Geo2Point* 5x 10 10 10,23.043
570,Geo2Point* 5x 11 -10 -10,27.481
571,Geo2Point* 5x 11 -10 0,21.494
572,Geo2Point* 5x 11 -10 10,25.292
573,Geo2Point* 5x 11 0 -10,21.612
574,Geo2Point* 5x 11 0 0,23.569
575,Geo2Point* 5x 11 0 10,24.478
576,Geo2Point* 5x 11 10 -10,23.151
577,Geo2Point* 5x 11 10 0,23.219
578,Geo2Point* 5x 11 10 10,22.911
579,Geo2Point* 5x 12 -10 -10,24.62
580,Geo2Point* 5x 12 -10 0,25.045
581,Geo2Point* 5x 12 -10 10,22.424
582,Geo2Point* 5x 12 0 -10,21.841
583,Geo2Point* 5x 12 0 0,21.92
